dataset,scenario,data_seed,split_seed,model,rank,edge,order,is_true_edge
dry_bean_uci,dry_bean_uci,53,53,L1-full,62,8-10,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,63,9-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,64,1-2,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,65,4-11-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,66,12-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,67,5-9-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,68,2-7,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,69,6-7,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,70,4-13-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,71,4-15,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,72,0-7,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,73,9-10-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,74,13-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,75,6-9-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,76,1-2-7,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,77,1-15,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,78,11-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,79,11-13-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,80,11-12,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,81,7-15,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,82,0-2-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,83,2-6-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,84,0-9-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,85,2-10,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,86,3-10-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,87,9-10-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,88,0-6-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,89,2-3-7,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,90,2-6,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,91,2-13,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,92,2-15,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,93,4-11,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,94,1-2-3,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,95,0-2,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,96,11-13,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,97,5-9-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,98,4-12,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,99,5-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,100,1-3-6,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,101,4-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,102,0-1-3,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,103,3-6-7,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,104,0-3-7,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,105,1-3-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,106,1-9-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,107,0-3-6,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,108,4-9-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,109,1-6-7,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,110,0-1-7,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,111,3-15,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,112,1-7-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,113,5-11,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,114,9-14-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,115,0-1-6,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,116,6-13,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,117,3-5,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,118,0-13,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,119,11-14-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,120,5-13-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,121,2-3-6,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,122,0-2-3,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,123,4-9-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,124,5-11-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,125,6-10,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,126,4-11-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,127,1-2-6,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,128,0-1-2,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,129,2-6-7,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,130,9-11-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,131,0-2-7,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,132,4-9-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,133,0-6-7,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,134,0-10,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,135,4-5-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,136,5-7,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,137,7-10-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,138,4-14-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,139,5-12-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,140,0-2-6,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,141,1-5,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,142,4-10-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,143,1-2-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,144,12-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,145,2-5,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,146,11-12-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,147,5-12-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,148,5-11-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,149,0-6-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,150,4-10-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,151,4-9-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,152,4-11-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,153,5-6,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,154,0-5,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,155,4-5,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,156,7-12-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,157,10-12-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,158,4-13,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,159,4-12-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,160,10-11-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,161,2-12-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,162,1-6-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,163,1-12-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,164,0-1-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,165,8-9-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,166,1-10-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,167,3-9-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,168,3-6-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,169,13-14-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,170,7-12-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,171,0-3-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,172,5-10,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,173,2-6-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,174,1-6-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,175,0-2-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,176,0-1-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,177,3-4,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,178,4-10,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,179,11-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,180,4-5-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,181,2-7-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,182,4-5-9,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,183,3-12-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,184,1-10-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,185,3-7-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,186,2-9-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,187,1-2-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,188,0-15,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,189,5-14-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,190,1-9,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,191,6-7-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,192,0-7-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,193,3-5-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,194,6-15,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,195,2-12-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,196,12-13-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,197,5-11-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,198,10-11-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,199,2-3-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,200,4-5-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,201,3-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,202,5-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,203,1-7-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,204,9-13,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,205,2-4,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,206,1-12-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,207,4-10-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,208,5-10-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,209,10-14-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,210,3-12-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,211,2-10-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,212,1-3-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,213,5-10-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,214,6-12-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,215,0-12-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,216,4-7,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,217,3-11-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,218,10-11-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,219,3-11,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,220,1-4,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,221,3-7-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,222,10-13-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,223,11-12-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,224,5-10-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,225,3-5-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,226,2-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,227,7-9-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,228,6-10-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,229,3-12-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,230,3-4-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,231,7-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,232,8-12,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,233,0-10-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,234,3-11-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,235,4-10-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,236,10-11,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,237,10-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,238,3-4-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,239,3-5-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,240,2-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,241,4-5-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,242,2-7-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,243,3-6-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,244,2-3-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,245,2-11,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,246,3-4-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,247,0-3-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,248,9-11-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,249,4-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,250,6-7-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,251,7-11,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,252,5-10-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,253,0-6-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,254,3-5-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,255,2-6-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,256,5-7-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,257,0-7-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,258,0-2-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,259,4-9,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,260,1-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,261,10-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,262,7-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,263,2-14-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,264,2-4-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,265,8-15,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,266,2-5-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,267,2-11-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,268,1-5-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,269,3-4-5,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,270,2-11-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,271,3-9,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,272,2-10-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,273,2-13-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,274,2-4-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,275,4-6,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,276,0-4,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,277,1-11,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,278,2-11-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,279,6-9-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,280,10-12-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,281,5-7-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,282,5-9-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,283,1-5-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,284,4-9-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,285,5-12-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,286,4-12-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,287,8-9-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,288,1-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,289,2-5-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,290,2-4-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,291,5-9-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,292,2-5-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,293,0-9-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,294,7-12-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,295,6-10-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,296,2-5-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,297,4-10-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,298,0-12-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,299,6-12-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,300,2-5-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,301,0-10-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,302,2-7-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,303,3-10-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,304,2-4-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,305,2-10-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,306,7-10-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,307,3-10-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,308,2-4-5,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,309,6-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,310,0-14,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,311,1-9-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,312,7-11-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,313,1-4-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,314,7-10-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,315,2-4-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,316,7-9,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,317,1-7-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,318,3-13-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,319,1-12-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,320,1-13-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,321,7-13-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,322,8-9,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,323,5-6-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,324,6-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,325,0-5-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,326,0-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,327,1-8-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,328,1-2-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,329,3-13-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,330,0-9,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,331,3-7-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,332,8-13,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,333,1-11-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,334,5-9,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,335,1-11-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,336,6-11,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,337,0-11,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,338,1-3-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,339,1-5-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,340,6-9,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,341,3-11-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,342,5-7-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,343,1-3-9,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,344,7-11-13,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,345,3-9-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,346,3-4-9,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,347,3-9-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,348,2-3-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,349,5-7-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,350,1-14-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,351,1-5-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,352,2-9,2,
dry_bean_uci,dry_bean_uci,53,53,L1-full,353,2-12-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,354,2-8-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,355,3-8-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,356,4-7-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,357,5-7-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,358,2-10-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,359,1-11-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,360,4-9-12,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,361,7-11-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,362,6-14-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,363,1-11-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,364,6-11-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,365,1-2-4,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,366,6-8-10,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,367,0-14-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,368,6-12-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,369,0-12-14,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,370,12-14-15,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,371,1-5-11,3,
dry_bean_uci,dry_bean_uci,53,53,L1-full,372,7-14-15,3,
