dataset,scenario,data_seed,split_seed,model,feature_count,candidate_edges,selected_edges,refit_seconds,predict_seconds,peak_rss_bytes,accuracy,macro_f1,log_loss,roc_auc_ovr,support_precision,support_recall,support_f1,false_inclusions,false_discovery_proportion,equivalence_precision,equivalence_recall,selection_seconds,selected_c,chosen_q,chosen_pi,base_fit_count,warning_count,tuning_support_size,final_support_size,validation_log_loss,validation_log_loss_se,one_se_ceiling
dry_bean_uci,dry_bean_uci,89,89,L1-full,16,680,608,5.036174255888909,0.03132350882515311,254394368,0.9327947117150202,0.9422160199676247,0.17353038199006152,0.9965621033580637,,,,,,,,600.8298931890167,0.25,,,5,0,,,,,
dry_bean_uci,dry_bean_uci,89,89,L1-top8,16,680,8,0.24192547565326095,0.0012302109971642494,200105984,0.9320602276900477,0.9420082693116708,0.18003280528345272,0.9963588145816208,,,,,,,,600.8298931890167,0.25,8.0,,5,0,,,,,
dry_bean_uci,dry_bean_uci,89,89,L1-match,16,680,1,0.17804948799312115,0.0009248871356248856,200105984,0.9305912596401028,0.9410957027127894,0.18330452401437783,0.9962418059646984,,,,,,,,600.8298931890167,0.25,1.0,,5,0,,,,,
dry_bean_uci,dry_bean_uci,89,89,SHIL-k8,16,680,8,0.1834026938304305,0.001253650989383459,200105984,0.9294895336026442,0.9395793263870061,0.18462568853668135,0.9961411055635054,,,,,,,,9.694380109198391,,8.0,,1,0,,,,,
dry_bean_uci,dry_bean_uci,89,89,SC-L1,16,680,3,0.1810848736204207,0.0010274890810251236,349605888,0.9309585016525891,0.9410381058599869,0.17944977341359775,0.9963765966456064,,,,,,,,23777.112962002866,,4.0,0.9,80,0,2.0,3.0,0.2200695296783508,0.017773655841827947,0.23035209066585569
dry_bean_uci,dry_bean_uci,89,89,SC-SHIL,16,680,1,0.1956678000278771,0.0009348480962216854,303980544,0.9269188395152406,0.9372213573876245,0.19143964433486235,0.9958833783160023,,,,,,,,368.1859727599658,,4.0,0.9,80,0,1.0,1.0,0.22333817591513638,0.017746022589256293,0.23213179275497714
