dataset,scenario,data_seed,split_seed,model,rank,edge,order,is_true_edge
dry_bean_uci,dry_bean_uci,89,89,L1-full,86,6-7-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,87,4-11,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,88,11-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,89,9-12-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,90,1-3-7,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,91,1-6-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,92,11-13-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,93,4-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,94,1-2-7,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,95,0-1-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,96,6-9-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,97,13-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,98,0-9-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,99,5-12-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,100,2-6,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,101,3-5,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,102,1-3-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,103,0-2,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,104,0-6-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,105,7-10-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,106,5-7,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,107,4-9-11,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,108,11-13,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,109,4-10-11,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,110,5-12-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,111,6-13,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,112,5-11-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,113,0-13,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,114,2-6-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,115,0-2-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,116,11-12-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,117,2-3-7,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,118,10-11-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,119,4-10-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,120,0-6-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,121,1-9-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,122,1-3-6,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,123,0-1-3,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,124,2-5,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,125,13-14-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,126,1-2-3,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,127,1-7-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,128,1-5,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,129,0-1-6,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,130,0-3-6,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,131,5-13-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,132,5-14-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,133,5-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,134,4-9-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,135,5-11-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,136,5-11,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,137,11-13-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,138,3-6-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,139,0-3-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,140,4-9-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,141,1-6-7,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,142,10-12-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,143,1-2-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,144,0-1-7,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,145,1-2-6,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,146,0-1-2,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,147,4-5-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,148,3-6-7,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,149,0-2-6,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,150,4-5,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,151,0-3-7,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,152,4-11-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,153,4-10,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,154,2-3-6,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,155,12-13-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,156,4-12-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,157,0-2-3,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,158,3-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,159,2-6-7,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,160,8-15,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,161,0-2-7,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,162,1-10-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,163,3-9-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,164,0-6-7,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,165,5-11-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,166,1-6-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,167,0-1-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,168,5-13-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,169,9-13-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,170,3-5-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,171,4-13,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,172,0-15,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,173,5-10-11,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,174,4-5-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,175,4-5-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,176,2-12-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,177,2-6-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,178,11-12-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,179,6-15,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,180,0-2-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,181,7-12-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,182,4-5-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,183,3-11,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,184,5-10-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,185,3-12-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,186,5-6,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,187,9-14-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,188,0-5,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,189,1-6-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,190,6-7-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,191,0-7-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,192,3-11-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,193,9-11-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,194,0-1-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,195,3-7-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,196,10-11-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,197,2-9-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,198,4-5-9,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,199,3-4,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,200,5-10,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,201,7-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,202,2-12-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,203,4-10-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,204,3-4-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,205,10-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,206,5-9-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,207,10-11-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,208,10-11,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,209,2-13-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,210,10-14-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,211,10-13-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,212,4-10-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,213,7-12-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,214,1-9,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,215,2-3-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,216,1-3-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,217,4-13-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,218,7-9-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,219,3-5-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,220,2-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,221,8-9-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,222,1-12-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,223,6-12-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,224,0-12-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,225,5-7-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,226,1-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,227,7-11,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,228,3-11-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,229,6-10-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,230,3-5-11,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,231,3-7-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,232,2-7-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,233,7-13-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,234,2-14-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,235,1-5-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,236,5-10-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,237,5-12-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,238,0-10-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,239,3-4-11,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,240,9-13,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,241,3-4-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,242,1-2-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,243,2-11-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,244,5-10-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,245,3-9,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,246,4-9-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,247,2-10-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,248,3-12-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,249,9-11-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,250,1-12-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,251,1-4,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,252,2-11,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,253,4-7,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,254,3-6-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,255,1-7-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,256,0-3-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,257,3-4-5,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,258,1-11,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,259,3-8,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,260,2-6-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,261,2-5-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,262,1-8,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,263,0-2-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,264,8-9,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,265,2-5-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,266,4-12-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,267,2-7-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,268,0-6-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,269,8-13,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,270,2-5-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,271,4-9,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,272,7-12-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,273,6-7-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,274,2-3-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,275,0-7-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,276,1-10-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,277,3-12-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,278,10-13-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,279,2-4,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,280,5-7-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,281,1-13-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,282,0-5-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,283,5-6-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,284,7-9,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,285,7-11-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,286,1-12-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,287,2-4-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,288,2-13-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,289,6-9-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,290,2-4-11,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,291,5-9-11,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,292,3-5-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,293,2-11-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,294,0-9-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,295,2-4-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,296,1-5-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,297,7-8,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,298,2-12-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,299,2-11-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,300,2-7-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,301,1-11-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,302,12-14-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,303,2-10-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,304,3-8-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,305,5-9-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,306,8-12-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,307,0-12-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,308,6-12-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,309,1-5-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,310,5-8,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,311,6-10-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,312,6-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,313,0-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,314,0-5-6,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,315,10-12-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,316,0-9,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,317,1-8-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,318,7-13-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,319,4-6,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,320,4-9-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,321,3-8-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,322,3-10-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,323,0-13-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,324,5-8-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,325,6-13-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,326,0-11-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,327,0-4,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,328,6-11-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,329,0-10-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,330,3-10-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,331,2-11-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,332,5-7-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,333,3-13-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,334,7-10-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,335,2-5-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,336,2-4-9,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,337,9-11,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,338,6-8-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,339,2-5-11,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,340,0-8-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,341,1-9-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,342,11-12-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,343,7-8-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,344,6-11-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,345,1-14-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,346,0-12-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,347,6-14-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,348,6-9,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,349,1-11-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,350,3-9-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,351,0-11-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,352,1-13-14,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,353,2-4-5,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,354,0-14-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,355,2-9,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,356,6-12-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,357,8-14-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,358,8-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,359,7-11-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,360,4-7-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,361,2-8-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,362,2-4-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,363,9-11-13,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,364,4-6-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,365,7-8-12,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,366,6-11,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,367,0-11,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,368,2-4-10,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,369,8-11-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,370,7-14-15,3,
dry_bean_uci,dry_bean_uci,89,89,L1-full,371,9-14,2,
dry_bean_uci,dry_bean_uci,89,89,L1-full,372,0-4-15,3,
