phase,base_method,half_index,half_rows,fit_rows,inner_val_rows,active_edges,selected_c,fit_seconds,warning_count,warnings,dataset,scenario,data_seed,split_seed
tuning_train,shil,0,4081,3264,817,680,,4.043986991979182,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,1,4085,3268,817,680,,3.9896896425634623,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,2,4081,3264,817,680,,3.978525265585631,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,3,4085,3268,817,680,,3.9538217331282794,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,4,4081,3264,817,680,,3.9668302051723003,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,5,4085,3268,817,680,,3.95004501985386,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,6,4081,3264,817,680,,4.029079302679747,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,7,4085,3268,817,680,,3.957959168124944,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,8,4081,3264,817,680,,3.925882930867374,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,9,4085,3268,817,680,,3.944871454965323,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,10,4081,3264,817,680,,3.9901315267197788,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,11,4085,3268,817,680,,3.9417623882181942,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,12,4081,3264,817,680,,4.1142243589274585,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,13,4085,3268,817,680,,3.9426285945810378,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,14,4081,3264,817,680,,3.9327991106547415,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,15,4085,3268,817,680,,3.9417351479642093,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,16,4081,3264,817,680,,3.9611653960309923,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,17,4085,3268,817,680,,3.9540581349283457,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,18,4081,3264,817,680,,3.958711535204202,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,19,4085,3268,817,680,,3.9446641337126493,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,20,4081,3264,817,680,,3.9862783728167415,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,21,4085,3268,817,680,,4.007100112736225,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,22,4081,3264,817,680,,3.9588252548128366,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,23,4085,3268,817,680,,3.9295021621510386,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,24,4081,3264,817,680,,3.9157263226807117,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,25,4085,3268,817,680,,3.9245124398730695,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,26,4081,3264,817,680,,3.939934492111206,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,27,4085,3268,817,680,,3.9343347242102027,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,28,4081,3264,817,680,,3.925183564890176,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,29,4085,3268,817,680,,3.9348043682985008,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,30,4081,3264,817,680,,3.9269989812746644,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,31,4085,3268,817,680,,3.9236721522174776,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,32,4081,3264,817,680,,3.903700219001621,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,33,4085,3268,817,680,,3.913043939974159,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,34,4081,3264,817,680,,3.949041250627488,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,35,4085,3268,817,680,,3.8977643279358745,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,36,4081,3264,817,680,,3.9577448470517993,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,37,4085,3268,817,680,,3.9300954481586814,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,38,4081,3264,817,680,,3.9180547441355884,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,shil,39,4085,3268,817,680,,3.0216354760341346,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,0,5443,4354,1089,680,,5.134602097794414,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,1,5445,4356,1089,680,,5.286103806924075,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,2,5443,4354,1089,680,,5.232512584887445,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,3,5445,4356,1089,680,,5.230239204131067,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,4,5443,4354,1089,680,,5.268218853045255,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,5,5445,4356,1089,680,,5.308904684148729,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,6,5443,4354,1089,680,,5.2946350811980665,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,7,5445,4356,1089,680,,5.267943930346519,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,8,5443,4354,1089,680,,5.286169887986034,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,9,5445,4356,1089,680,,5.2862862488254905,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,10,5443,4354,1089,680,,5.282038452103734,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,11,5445,4356,1089,680,,5.271210358012468,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,12,5443,4354,1089,680,,5.244376847054809,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,13,5445,4356,1089,680,,5.275279954075813,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,14,5443,4354,1089,680,,5.238984359893948,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,15,5445,4356,1089,680,,5.359618203248829,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,16,5443,4354,1089,680,,5.297252542804927,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,17,5445,4356,1089,680,,5.2544224937446415,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,18,5443,4354,1089,680,,5.25603186711669,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,19,5445,4356,1089,680,,5.249386889860034,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,20,5443,4354,1089,680,,5.297170543111861,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,21,5445,4356,1089,680,,5.264249898027629,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,22,5443,4354,1089,680,,5.263720973860472,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,23,5445,4356,1089,680,,5.249328288715333,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,24,5443,4354,1089,680,,5.273332097101957,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,25,5445,4356,1089,680,,5.240579213947058,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,26,5443,4354,1089,680,,5.254024850204587,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,27,5445,4356,1089,680,,5.33523875195533,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,28,5443,4354,1089,680,,5.266294197179377,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,29,5445,4356,1089,680,,5.293351070024073,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,30,5443,4354,1089,680,,5.254962577950209,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,31,5445,4356,1089,680,,5.283126702066511,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,32,5443,4354,1089,680,,5.26106903096661,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,33,5445,4356,1089,680,,5.267444806173444,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,34,5443,4354,1089,680,,5.271321559324861,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,35,5445,4356,1089,680,,5.268510094843805,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,36,5443,4354,1089,680,,5.3690180839039385,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,37,5445,4356,1089,680,,5.283585986122489,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,38,5443,4354,1089,680,,5.225159999914467,0,,dry_bean_uci,dry_bean_uci,89,89
final_development,shil,39,5445,4356,1089,680,,5.1714127361774445,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,l1,0,4081,3264,817,527,0.25,245.93220040993765,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,l1,1,4085,3268,817,680,1.0,254.55612626532093,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,l1,2,4081,3264,817,680,1.0,254.426218863111,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,l1,3,4085,3268,817,566,0.25,252.1982518057339,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,l1,4,4081,3264,817,679,1.0,263.193803798873,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,l1,5,4085,3268,817,675,1.0,244.60958405816928,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,l1,6,4081,3264,817,673,1.0,255.07342301588506,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,l1,7,4085,3268,817,522,0.25,257.17144082905725,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,l1,8,4081,3264,817,680,1.0,249.61731873918325,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,l1,9,4085,3268,817,676,1.0,261.33734959410504,0,,dry_bean_uci,dry_bean_uci,89,89
tuning_train,l1,10,4081,3264,817,521,0.25,252.74262055102736,0,,dry_bean_uci,dry_bean_uci,89,89
