phase,base_method,half_index,half_rows,fit_rows,inner_val_rows,active_edges,selected_c,fit_seconds,warning_count,warnings,dataset,scenario,data_seed,split_seed
tuning_train,l1_fixed,0,4081,4081,0,679,1.0,52.199630864022765,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,1,4085,4085,0,680,1.0,55.914576022012625,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,2,4081,4081,0,680,1.0,55.99331087601604,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,3,4085,4085,0,675,1.0,53.374053525039926,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,4,4081,4081,0,677,1.0,53.65322657802608,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,5,4085,4085,0,676,1.0,54.67461520497454,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,6,4081,4081,0,677,1.0,56.84327954798937,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,7,4085,4085,0,676,1.0,56.79451155901188,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,8,4081,4081,0,672,1.0,53.37767060397891,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,9,4085,4085,0,680,1.0,55.21522047702456,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,10,4081,4081,0,677,1.0,54.41245743801119,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,11,4085,4085,0,680,1.0,53.47562079603085,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,12,4081,4081,0,678,1.0,53.22596489300486,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,13,4085,4085,0,678,1.0,55.98626050102757,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,14,4081,4081,0,676,1.0,50.93478022800991,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,15,4085,4085,0,680,1.0,56.21545751101803,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,16,4081,4081,0,680,1.0,55.31498709501466,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,17,4085,4085,0,678,1.0,62.471876087016426,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,18,4081,4081,0,672,1.0,52.25085097795818,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,19,4085,4085,0,674,1.0,57.10317346797092,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,20,4081,4081,0,680,1.0,53.402582384005655,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,21,4085,4085,0,680,1.0,55.16182342398679,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,22,4081,4081,0,680,1.0,53.22012493602233,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,23,4085,4085,0,679,1.0,55.45645707799122,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,24,4081,4081,0,676,1.0,56.10040712996852,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,25,4085,4085,0,677,1.0,53.562474541016854,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,26,4081,4081,0,680,1.0,52.31307936797384,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,27,4085,4085,0,680,1.0,55.54407252301462,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,28,4081,4081,0,679,1.0,52.702540630998556,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,29,4085,4085,0,678,1.0,57.21877158002462,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,30,4081,4081,0,677,1.0,54.552863446995616,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,31,4085,4085,0,675,1.0,51.8852627640008,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,32,4081,4081,0,680,1.0,56.52503694203915,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,33,4085,4085,0,679,1.0,55.96636309399037,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,34,4081,4081,0,676,1.0,52.60213326202938,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,35,4085,4085,0,680,1.0,55.84349465504056,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,36,4081,4081,0,673,1.0,63.573498750978615,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,37,4085,4085,0,668,1.0,55.75262776698219,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,38,4081,4081,0,680,1.0,54.2044107010006,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1_fixed,39,4085,4085,0,670,1.0,55.032172647013795,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,0,5443,5443,0,677,1.0,68.75162002700381,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,1,5445,5445,0,675,1.0,70.9182299739914,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,2,5443,5443,0,679,1.0,70.3880968640442,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,3,5445,5445,0,680,1.0,65.9087907380308,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,4,5443,5443,0,679,1.0,67.1278151810402,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,5,5445,5445,0,680,1.0,73.36696537700482,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,6,5443,5443,0,676,1.0,70.74990366504062,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,7,5445,5445,0,670,1.0,69.30508905701572,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,8,5443,5443,0,680,1.0,71.70131323300302,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,9,5445,5445,0,678,1.0,67.71370200900128,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,10,5443,5443,0,680,1.0,66.75013543199748,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,11,5445,5445,0,677,1.0,72.34660672600148,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,12,5443,5443,0,677,1.0,74.53727132000495,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,13,5445,5445,0,680,1.0,69.67531790601788,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,14,5443,5443,0,670,1.0,72.67912170896307,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,15,5445,5445,0,677,1.0,68.08088213403244,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,16,5443,5443,0,679,1.0,73.75348356098402,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,17,5445,5445,0,678,1.0,65.36530946701532,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,18,5443,5443,0,680,1.0,68.18316910701105,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,19,5445,5445,0,680,1.0,78.54756905999966,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,20,5443,5443,0,672,1.0,74.67455256497487,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,21,5445,5445,0,678,1.0,70.87167582503753,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,22,5443,5443,0,680,1.0,71.03327419498237,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,23,5445,5445,0,680,1.0,68.39456626097672,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,24,5443,5443,0,675,1.0,68.33202362898737,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,25,5445,5445,0,676,1.0,69.64060022000922,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,26,5443,5443,0,680,1.0,67.99000872700708,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,27,5445,5445,0,680,1.0,73.94871469703503,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,28,5443,5443,0,677,1.0,68.97990649897838,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,29,5445,5445,0,679,1.0,66.7353555369773,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,30,5443,5443,0,680,1.0,67.90793325204868,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,31,5445,5445,0,677,1.0,68.70145121100359,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,32,5443,5443,0,680,1.0,66.68239032500423,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,33,5445,5445,0,679,1.0,79.41087238700129,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,34,5443,5443,0,679,1.0,66.86184777796734,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,35,5445,5445,0,680,1.0,68.61576140200486,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,36,5443,5443,0,680,1.0,73.64823949098354,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,37,5445,5445,0,680,1.0,68.64535534603056,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,38,5443,5443,0,677,1.0,67.7496403180412,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,l1_fixed,39,5445,5445,0,680,1.0,70.40874240704579,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,0,4081,3264,817,680,,3.5559492179891095,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,1,4085,3268,817,680,,3.5951013200101443,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,2,4081,3264,817,680,,3.6064450980047695,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,3,4085,3268,817,680,,3.3891950830002315,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,4081,3264,817,680,,3.5394156739930622,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,5,4085,3268,817,680,,3.5899724749615416,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,6,4081,3264,817,680,,3.6047679240000434,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,7,4085,3268,817,680,,3.5404936440172605,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,4081,3264,817,680,,3.5580439969780855,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,9,4085,3268,817,680,,3.586366443953011,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,10,4081,3264,817,680,,3.600749530014582,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,11,4085,3268,817,680,,3.527730492001865,0,,dry_bean_uci,dry_bean_uci,37,37
