dataset,scenario,data_seed,split_seed,model,feature_count,candidate_edges,selected_edges,refit_seconds,predict_seconds,peak_rss_bytes,accuracy,macro_f1,log_loss,roc_auc_ovr,support_precision,support_recall,support_f1,false_inclusions,false_discovery_proportion,equivalence_precision,equivalence_recall,selection_seconds,selected_c,chosen_q,chosen_pi,base_fit_count,warning_count,tuning_support_size,final_support_size,validation_log_loss,validation_log_loss_se,one_se_ceiling
dry_bean_uci,dry_bean_uci,131,131,L1-full,16,680,636,5.839854001998901,0.030507904943078756,284721152,0.9320602276900477,0.9423618013861759,0.1853831059022242,0.9960073246962212,,,,,,,,591.9993085148744,0.25,,,5,0,,,,,
dry_bean_uci,dry_bean_uci,131,131,L1-top8,16,680,8,0.24073096923530102,0.001383171882480383,227926016,0.9302240176276166,0.9422009087596367,0.1854845530325285,0.9962463427457238,,,,,,,,591.9993085148744,0.25,8.0,,5,0,,,,,
dry_bean_uci,dry_bean_uci,131,131,L1-match,16,680,2,0.21400669729337096,0.0010200487449765205,227926016,0.9298567756151304,0.9411220706954204,0.1904538314441381,0.9960575122890643,,,,,,,,591.9993085148744,0.25,2.0,,5,0,,,,,
dry_bean_uci,dry_bean_uci,131,131,SHIL-k8,16,680,8,0.2218534448184073,0.0014038519002497196,227926016,0.9313257436650753,0.9424204893287866,0.18588631640520323,0.9961660885171313,,,,,,,,10.160559738986194,,8.0,,1,0,,,,,
dry_bean_uci,dry_bean_uci,131,131,SC-L1,16,680,2,0.21396965673193336,0.0010080491192638874,370778112,0.9298567756151304,0.9411220706954204,0.19045383144243003,0.9960575122890643,,,,,,,,23631.485893661622,,4.0,0.9,80,0,2.0,2.0,0.20059050015338237,0.010697736471056847,0.20701862087399975
dry_bean_uci,dry_bean_uci,131,131,SC-SHIL,16,680,2,0.191137857735157,0.00100296875461936,302637056,0.9272860815277267,0.9388544238265257,0.192663696085912,0.9959221386683329,,,,,,,,368.83660720614716,,4.0,0.8,80,0,2.0,2.0,0.20401733062023053,0.010619243441593566,0.2061991070489942
