phase,base_method,half_index,half_rows,fit_rows,inner_val_rows,active_edges,selected_c,fit_seconds,warning_count,warnings,dataset,scenario,data_seed,split_seed
tuning_train,l1_fixed,0,4081,4081,0,680,1.0,58.06447310198564,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,1,4085,4085,0,679,1.0,52.19390440400457,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,2,4081,4081,0,680,1.0,50.87441227596719,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,3,4085,4085,0,677,1.0,62.457304709008895,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,4,4081,4081,0,680,1.0,56.738271556037944,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,5,4085,4085,0,680,1.0,52.875309153983835,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,6,4081,4081,0,680,1.0,52.188369515002705,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,7,4085,4085,0,665,1.0,57.654599811008666,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,8,4081,4081,0,676,1.0,56.563220647978596,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,9,4085,4085,0,679,1.0,53.10912244900828,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,10,4081,4081,0,680,1.0,54.59006452799076,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,11,4085,4085,0,680,1.0,56.64153864304535,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,12,4081,4081,0,679,1.0,52.688667145965155,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,13,4085,4085,0,680,1.0,62.961355172039475,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,14,4081,4081,0,678,1.0,52.65020693500992,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,15,4085,4085,0,674,1.0,60.834652928984724,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,16,4081,4081,0,671,1.0,57.59984701900976,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,17,4085,4085,0,680,1.0,51.71054223901592,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,18,4081,4081,0,665,1.0,62.21860177302733,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,19,4085,4085,0,680,1.0,52.244865162007045,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,20,4081,4081,0,680,1.0,67.8903309580055,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,21,4085,4085,0,666,1.0,55.63619506097166,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,22,4081,4081,0,680,1.0,56.03798268298851,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,23,4085,4085,0,676,1.0,52.94380018499214,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,24,4081,4081,0,677,1.0,54.306494485004805,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,25,4085,4085,0,680,1.0,55.93694385199342,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,26,4081,4081,0,680,1.0,57.16203228698578,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,27,4085,4085,0,679,1.0,53.05653191602323,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,28,4081,4081,0,680,1.0,51.50400857900968,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,29,4085,4085,0,680,1.0,58.939854123978876,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,30,4081,4081,0,677,1.0,51.98632417496992,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,31,4085,4085,0,680,1.0,59.10435218102066,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,32,4081,4081,0,678,1.0,52.27248724095989,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,33,4085,4085,0,680,1.0,54.336396382015664,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,34,4081,4081,0,661,1.0,51.373178813024424,0,,dry_bean_uci,dry_bean_uci,131,131
tuning_train,l1_fixed,35,4085,4085,0,677,1.0,57.67627919698134,0,,dry_bean_uci,dry_bean_uci,131,131
