dataset,scenario,data_seed,split_seed,model,rank,edge,order,is_true_edge
dry_bean_uci,dry_bean_uci,101,101,L1-full,231,0-10-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,232,3-11-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,233,10-11,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,234,7-14,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,235,2-14,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,236,2-3-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,237,4-5-9,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,238,3-5-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,239,2-7-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,240,8-12,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,241,3-6-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,242,4-10-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,243,4-5-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,244,4-13-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,245,10-14,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,246,0-3-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,247,2-4-11,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,248,3-4-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,249,5-10-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,250,5-10-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,251,9-13,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,252,3-4-5,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,253,2-6-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,254,6-7-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,255,5-12-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,256,0-6-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,257,4-9,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,258,0-2-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,259,2-10-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,260,2-4-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,261,0-7-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,262,2-11,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,263,7-11,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,264,6-9-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,265,2-14-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,266,2-11-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,267,2-11-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,268,1-13-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,269,2-5-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,270,5-7-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,271,0-9-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,272,1-14,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,273,6-10-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,274,2-13-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,275,4-10-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,276,4-12-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,277,10-13-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,278,3-9,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,279,4-6,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,280,2-11-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,281,2-7-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,282,0-10-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,283,0-4,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,284,0-12-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,285,5-7-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,286,6-12-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,287,9-11-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,288,1-5-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,289,1-5-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,290,2-5-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,291,8-9-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,292,1-4-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,293,2-5-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,294,1-11,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,295,2-5-11,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,296,2-4-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,297,3-10-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,298,7-10-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,299,2-4-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,300,3-13-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,301,1-7-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,302,3-10-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,303,2-4-5,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,304,8-9-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,305,10-12-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,306,3-13-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,307,8-13,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,308,2-5-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,309,0-13-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,310,6-13-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,311,4-9-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,312,7-10-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,313,1-2-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,314,2-10-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,315,2-4-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,316,5-9-11,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,317,3-7-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,318,8-10-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,319,5-9-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,320,1-3-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,321,7-9,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,322,5-7-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,323,7-12-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,324,1-5-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,325,1-9-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,326,1-13-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,327,3-11-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,328,2-3-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,329,7-13-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,330,0-14,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,331,6-14,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,332,0-9,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,333,6-14-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,334,12-14-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,335,1-11-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,336,5-6-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,337,7-11-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,338,0-5-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,339,2-9,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,340,0-14-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,341,6-11-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,342,1-14-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,343,6-9,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,344,7-11-13,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,345,7-14-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,346,1-12-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,347,0-11-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,348,1-10-11,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,349,0-2-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,350,0-1-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,351,5-6-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,352,1-6-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,353,1-11-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,354,5-7-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,355,2-6-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,356,1-3-9,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,357,5-8-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,358,0-11,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,359,6-11,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,360,0-5-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,361,2-10-11,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,362,3-8-12,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,363,0-7-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,364,5-8,2,
dry_bean_uci,dry_bean_uci,101,101,L1-full,365,0-3-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,366,1-5-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,367,3-4-10,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,368,3-6-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,369,7-11-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,370,2-12-14,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,371,6-7-15,3,
dry_bean_uci,dry_bean_uci,101,101,L1-full,372,4-6-11,3,
