dataset,scenario,data_seed,split_seed,model,feature_count,candidate_edges,selected_edges,refit_seconds,predict_seconds,peak_rss_bytes,accuracy,macro_f1,log_loss,roc_auc_ovr,support_precision,support_recall,support_f1,false_inclusions,false_discovery_proportion,equivalence_precision,equivalence_recall,selection_seconds,selected_c,chosen_q,chosen_pi,base_fit_count,warning_count,tuning_support_size,final_support_size,validation_log_loss,validation_log_loss_se,one_se_ceiling
dry_bean_uci,dry_bean_uci,101,101,L1-full,16,680,680,5.269392302259803,0.03128519095480442,288448512,0.9261843554902681,0.9382048143341901,0.20393436434799928,0.9951104163595421,,,,,,,,595.0968968085945,1.0,,,5,0,,,,,
dry_bean_uci,dry_bean_uci,101,101,L1-top8,16,680,8,0.21768692880868912,0.0012362110428512096,227823616,0.9247153874403232,0.935766839098057,0.20367766348001545,0.9953782503271655,,,,,,,,595.0968968085945,1.0,8.0,,5,0,,,,,
dry_bean_uci,dry_bean_uci,101,101,L1-match,16,680,2,0.20980602176859975,0.0010072882287204266,227823616,0.9269188395152406,0.9373711962575255,0.2058415870280557,0.9952851135953936,,,,,,,,595.0968968085945,1.0,2.0,,5,0,,,,,
dry_bean_uci,dry_bean_uci,101,101,SHIL-k8,16,680,8,0.2229837360791862,0.0012798113748431206,227823616,0.9247153874403232,0.9354494653687002,0.2102527245257713,0.9951301129747046,,,,,,,,10.092220406979322,,8.0,,1,0,,,,,
dry_bean_uci,dry_bean_uci,101,101,SC-L1,16,680,2,0.20612810924649239,0.0010629300959408283,370745344,0.9261843554902681,0.9369201771162003,0.2057977196157119,0.9952966943542683,,,,,,,,23792.523895788472,,4.0,0.9,80,0,1.0,2.0,0.21052313871627804,0.012698621389500897,0.21158561965871886
dry_bean_uci,dry_bean_uci,101,101,SC-SHIL,16,680,2,0.2010508249513805,0.001007848884910345,302501888,0.9236136614028645,0.9349707382659285,0.21277308767378106,0.9950293548440129,,,,,,,,368.9944931627251,,4.0,0.8,80,0,2.0,2.0,0.21164790805382125,0.012556327245070342,0.2124997630372825
