phase,base_method,half_index,half_rows,fit_rows,inner_val_rows,active_edges,selected_c,fit_seconds,warning_count,warnings,dataset,scenario,data_seed,split_seed
tuning_train,l1_fixed,0,4081,4081,0,680,1.0,57.091562785964925,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,1,4085,4085,0,680,1.0,51.985977073025424,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,2,4081,4081,0,680,1.0,55.27538258000277,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,3,4085,4085,0,680,1.0,57.09954393800581,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,4,4081,4081,0,680,1.0,55.84262133197626,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,5,4085,4085,0,680,1.0,58.112780623021536,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,6,4081,4081,0,680,1.0,54.47801868902752,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,7,4085,4085,0,680,1.0,61.12472214800073,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,8,4081,4081,0,680,1.0,55.93306458304869,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,9,4085,4085,0,677,1.0,61.46430055599194,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,10,4081,4081,0,671,1.0,54.54173893498955,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,11,4085,4085,0,680,1.0,56.40567208302673,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,12,4081,4081,0,680,1.0,54.75558656803332,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,13,4085,4085,0,680,1.0,56.38737614999991,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,14,4081,4081,0,676,1.0,56.69569344999036,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,15,4085,4085,0,680,1.0,56.19478370301658,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,16,4081,4081,0,678,1.0,54.976662361004855,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,17,4085,4085,0,678,1.0,63.768232411006466,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,18,4081,4081,0,677,1.0,62.08206433302257,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,19,4085,4085,0,669,1.0,51.58076225599507,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,20,4081,4081,0,679,1.0,49.89620496099815,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,21,4085,4085,0,676,1.0,66.06224317499436,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,22,4081,4081,0,680,1.0,57.97741801000666,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,23,4085,4085,0,680,1.0,52.23057237098692,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,24,4081,4081,0,680,1.0,51.59577416401589,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,25,4085,4085,0,680,1.0,61.84968701400794,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,26,4081,4081,0,680,1.0,63.306512423965614,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,27,4085,4085,0,680,1.0,52.2766382980044,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,28,4081,4081,0,680,1.0,58.01370585197583,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,29,4085,4085,0,680,1.0,53.98293867299799,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,30,4081,4081,0,680,1.0,54.37459183001192,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,31,4085,4085,0,678,1.0,57.120463541999925,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,32,4081,4081,0,680,1.0,63.38544217002345,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,33,4085,4085,0,680,1.0,52.60780885396525,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,34,4081,4081,0,680,1.0,59.46834794100141,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,35,4085,4085,0,678,1.0,55.530808134004474,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,36,4081,4081,0,680,1.0,51.841685988008976,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,37,4085,4085,0,680,1.0,62.02761390001979,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,38,4081,4081,0,679,1.0,54.970728471002076,0,,dry_bean_uci,dry_bean_uci,23,23
tuning_train,l1_fixed,39,4085,4085,0,680,1.0,53.579962974996306,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,0,5443,5443,0,678,1.0,76.77788592601428,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,1,5445,5445,0,680,1.0,71.81153609399917,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,2,5443,5443,0,680,1.0,70.85995248000836,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,3,5445,5445,0,680,1.0,69.96116588002769,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,4,5443,5443,0,672,1.0,76.17868900304893,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,5,5445,5445,0,676,1.0,67.11627244402189,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,6,5443,5443,0,679,1.0,75.50243228196632,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,7,5445,5445,0,671,1.0,66.7526821080246,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,8,5443,5443,0,675,1.0,77.67306191998068,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,9,5445,5445,0,679,1.0,64.05430105200503,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,10,5443,5443,0,680,1.0,65.72821926994948,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,11,5445,5445,0,673,1.0,75.2540173510206,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,12,5443,5443,0,678,1.0,71.61103000602452,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,13,5445,5445,0,680,1.0,71.71812322898768,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,14,5443,5443,0,680,1.0,67.16695492703002,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,15,5445,5445,0,680,1.0,75.84423243399942,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,16,5443,5443,0,680,1.0,84.67259459599154,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,17,5445,5445,0,670,1.0,65.95163304999005,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,18,5443,5443,0,663,1.0,79.00867832300719,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,19,5445,5445,0,680,1.0,68.77427146304399,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,20,5443,5443,0,679,1.0,65.36498136701994,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,21,5445,5445,0,680,1.0,77.60435600299388,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,22,5443,5443,0,680,1.0,72.62289262097329,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,23,5445,5445,0,680,1.0,71.36778324301122,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,24,5443,5443,0,680,1.0,68.70651801698841,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,25,5445,5445,0,680,1.0,83.64732651796658,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,26,5443,5443,0,680,1.0,68.06326049298514,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,27,5445,5445,0,677,1.0,77.62420747202123,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,28,5443,5443,0,678,1.0,77.67030848300783,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,29,5445,5445,0,676,1.0,69.8140700480435,0,,dry_bean_uci,dry_bean_uci,23,23
final_development,l1_fixed,30,5443,5443,0,680,1.0,66.90647332899971,0,,dry_bean_uci,dry_bean_uci,23,23
