phase,base_method,half_index,half_rows,fit_rows,inner_val_rows,active_edges,selected_c,fit_seconds,warning_count,warnings,dataset,scenario,data_seed,split_seed
tuning_train,shil,0,4081,3264,817,680,,3.93509763199836,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,1,4085,3268,817,680,,4.023543015588075,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,2,4081,3264,817,680,,4.167437493335456,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,3,4085,3268,817,680,,3.798131804447621,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,4,4081,3264,817,680,,4.001138485968113,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,5,4085,3268,817,680,,4.019372524693608,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,6,4081,3264,817,680,,4.025965380948037,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,7,4085,3268,817,680,,4.039591378998011,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,8,4081,3264,817,680,,3.9866169849410653,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,9,4085,3268,817,680,,3.981797659303993,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,10,4081,3264,817,680,,4.007498123683035,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,11,4085,3268,817,680,,4.016330759041011,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,12,4081,3264,817,680,,3.9704626286402345,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,13,4085,3268,817,680,,4.03811550559476,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,14,4081,3264,817,680,,3.9802845492959023,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,15,4085,3268,817,680,,3.9762391108088195,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,16,4081,3264,817,680,,3.9738011262379587,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,17,4085,3268,817,680,,3.9718055850826204,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,18,4081,3264,817,680,,4.002166811842471,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,19,4085,3268,817,680,,4.006513807922602,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,20,4081,3264,817,680,,3.9860760630108416,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,21,4085,3268,817,680,,3.9809005740098655,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,22,4081,3264,817,680,,4.010341352317482,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,23,4085,3268,817,680,,3.9891536412760615,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,24,4081,3264,817,680,,3.9768424900248647,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,25,4085,3268,817,680,,4.002057950943708,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,26,4081,3264,817,680,,4.003955124877393,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,27,4085,3268,817,680,,4.011056065093726,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,28,4081,3264,817,680,,3.981314677745104,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,29,4085,3268,817,680,,3.320542967878282,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,30,4081,3264,817,680,,4.026091111358255,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,31,4085,3268,817,680,,3.9839426139369607,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,32,4081,3264,817,680,,4.02576646162197,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,33,4085,3268,817,680,,3.9953926699236035,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,34,4081,3264,817,680,,4.002347450237721,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,35,4085,3268,817,680,,4.000549151096493,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,36,4081,3264,817,680,,3.989437489770353,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,37,4085,3268,817,680,,3.9884122777730227,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,38,4081,3264,817,680,,3.9593822178430855,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,shil,39,4085,3268,817,680,,3.9459887370467186,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,0,5443,4354,1089,680,,5.208818458020687,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,1,5445,4356,1089,680,,5.31933899410069,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,2,5443,4354,1089,680,,5.2887394381687045,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,3,5445,4356,1089,680,,5.275980920996517,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,4,5443,4354,1089,680,,5.275549273006618,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,5,5445,4356,1089,680,,5.403661884833127,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,6,5443,4354,1089,680,,5.2954365611076355,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,7,5445,4356,1089,680,,5.292631612159312,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,8,5443,4354,1089,680,,5.280529539566487,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,9,5445,4356,1089,680,,5.274267200846225,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,10,5443,4354,1089,680,,5.270431282930076,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,11,5445,4356,1089,680,,5.296398269943893,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,12,5443,4354,1089,680,,5.295336136128753,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,13,5445,4356,1089,680,,5.28270946117118,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,14,5443,4354,1089,680,,5.268246647901833,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,15,5445,4356,1089,680,,5.255434890743345,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,16,5443,4354,1089,680,,5.303680514916778,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,17,5445,4356,1089,680,,5.332349006086588,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,18,5443,4354,1089,680,,5.276823030319065,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,19,5445,4356,1089,680,,5.314043395686895,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,20,5443,4354,1089,680,,5.275824853219092,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,21,5445,4356,1089,680,,5.271743773948401,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,22,5443,4354,1089,680,,5.307470806874335,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,23,5445,4356,1089,680,,5.291407340671867,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,24,5443,4354,1089,680,,5.262599282898009,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,25,5445,4356,1089,680,,5.286729574203491,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,26,5443,4354,1089,680,,5.264581974130124,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,27,5445,4356,1089,680,,5.279765424784273,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,28,5443,4354,1089,680,,5.273795207962394,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,29,5445,4356,1089,680,,5.310972774866968,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,30,5443,4354,1089,680,,5.303409624379128,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,31,5445,4356,1089,680,,5.483494935091585,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,32,5443,4354,1089,680,,5.32440124405548,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,33,5445,4356,1089,680,,5.315548083279282,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,34,5443,4354,1089,680,,5.309230144135654,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,35,5445,4356,1089,680,,5.298606246244162,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,36,5443,4354,1089,680,,5.3251554779708385,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,37,5445,4356,1089,680,,5.29098061285913,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,38,5443,4354,1089,680,,4.397879268974066,0,,dry_bean_uci,dry_bean_uci,37,37
final_development,shil,39,5445,4356,1089,680,,5.026833910960704,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,0,4081,3264,817,595,0.25,253.09065041411668,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,1,4085,3268,817,680,1.0,247.51504086516798,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,2,4081,3264,817,680,1.0,259.14230129588395,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,3,4085,3268,817,675,1.0,253.21802362892777,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,4,4081,3264,817,677,1.0,251.28728006687015,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,5,4085,3268,817,676,1.0,256.6830283640884,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,6,4081,3264,817,677,1.0,265.79028914589435,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,7,4085,3268,817,676,1.0,253.49820937914774,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,8,4081,3264,817,672,1.0,253.95926702721044,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,9,4085,3268,817,680,1.0,253.77247122721747,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,10,4081,3264,817,677,1.0,254.83237914089113,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,11,4085,3268,817,680,1.0,257.9150029788725,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,12,4081,3264,817,678,1.0,249.34508025320247,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,13,4085,3268,817,678,1.0,260.9267364097759,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,14,4081,3264,817,676,1.0,248.8357049189508,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,15,4085,3268,817,567,0.25,254.54844550788403,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,16,4081,3264,817,680,1.0,255.98618051502854,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,17,4085,3268,817,678,1.0,277.10984546598047,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,18,4081,3264,817,672,1.0,252.11341590015218,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,19,4085,3268,817,674,1.0,263.1344715342857,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,20,4081,3264,817,680,1.0,251.4538297681138,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,21,4085,3268,817,680,1.0,261.7071522148326,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,22,4081,3264,817,680,1.0,250.0452050799504,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,23,4085,3268,817,679,1.0,254.86268561100587,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,24,4081,3264,817,676,1.0,251.62660364760086,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,25,4085,3268,817,677,1.0,252.39746615383774,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,26,4081,3264,817,680,1.0,249.34440834494308,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,27,4085,3268,817,570,0.25,262.7803640598431,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,28,4081,3264,817,552,0.25,252.1382387992926,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,29,4085,3268,817,678,1.0,261.25998102268204,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,30,4081,3264,817,677,1.0,263.9085871139541,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,31,4085,3268,817,675,1.0,240.9215847318992,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,32,4081,3264,817,680,1.0,256.39185615768656,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,33,4085,3268,817,679,1.0,258.1488216049038,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,34,4081,3264,817,561,0.25,254.58469011215493,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,35,4085,3268,817,680,1.0,259.4319364889525,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,36,4081,3264,817,673,1.0,279.68139750836417,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,37,4085,3268,817,668,1.0,255.34413782740012,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,38,4081,3264,817,680,1.0,251.97299438063055,0,,dry_bean_uci,dry_bean_uci,37,37
tuning_train,l1,39,4085,3268,817,670,1.0,259.8084189617075,0,,dry_bean_uci,dry_bean_uci,37,37
