dataset,scenario,data_seed,split_seed,model,feature_count,candidate_edges,selected_edges,refit_seconds,predict_seconds,peak_rss_bytes,accuracy,macro_f1,log_loss,roc_auc_ovr,support_precision,support_recall,support_f1,false_inclusions,false_discovery_proportion,equivalence_precision,equivalence_recall,selection_seconds,selected_c,chosen_q,chosen_pi,base_fit_count,warning_count,tuning_support_size,final_support_size,validation_log_loss,validation_log_loss_se,one_se_ceiling
dry_bean_uci,dry_bean_uci,11,11,L1-full,16,680,608,5.007402799092233,0.03179635386914015,283332608,0.9210429673154609,0.9355265947253166,0.21787333283385893,0.9942445901037396,,,,,,,,623.3930979836732,0.25,,,5,0,,,,,
dry_bean_uci,dry_bean_uci,11,11,L1-top8,16,680,8,0.22250448307022452,0.0011961301788687706,228978688,0.9214102093279471,0.9371299691342668,0.21996329173377505,0.9940715102006467,,,,,,,,623.3930979836732,0.25,8.0,,5,0,,,,,
dry_bean_uci,dry_bean_uci,11,11,L1-match,16,680,2,0.1959612132050097,0.0009560482576489449,228978688,0.9203084832904884,0.9362762857354799,0.21875384192909791,0.9941594028601797,,,,,,,,623.3930979836732,0.25,2.0,,5,0,,,,,
dry_bean_uci,dry_bean_uci,11,11,SHIL-k8,16,680,8,0.2015571016818285,0.0012440909631550312,228978688,0.9217774513404333,0.9369587187906395,0.21383287538812779,0.9942828911046874,,,,,,,,9.982987402006984,,8.0,,1,0,,,,,
dry_bean_uci,dry_bean_uci,11,11,SC-L1,16,680,3,0.19579533208161592,0.0009905691258609295,371810304,0.9206757253029747,0.9365286732202295,0.21805121264548755,0.9941971157948003,,,,,,,,24333.455326425377,,4.0,0.9,80,0,3.0,3.0,0.2129095724507422,0.012366249660991827,0.22283212281840784
dry_bean_uci,dry_bean_uci,11,11,SC-SHIL,16,680,2,0.2072778712026775,0.0009493282996118069,303620096,0.919573999265516,0.9358063228048813,0.22292757070713756,0.9939154440040464,,,,,,,,363.07093582767993,,4.0,0.9,80,0,2.0,2.0,0.21731606425156447,0.01228552076047995,0.22709215748254608
