dataset,scenario,data_seed,split_seed,model,rank,edge,order,is_true_edge
dry_bean_uci,dry_bean_uci,11,11,L1-full,85,2-6-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,86,2-13,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,87,0-2-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,88,12-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,89,0-6-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,90,4-11-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,91,4-11,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,92,1-3-6,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,93,0-1-3,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,94,11-14,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,95,2-3-7,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,96,11-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,97,4-14,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,98,0-3-6,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,99,1-2-3,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,100,1-3-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,101,4-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,102,1-9-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,103,3-6-7,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,104,0-3-7,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,105,6-9-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,106,7-10-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,107,6-10,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,108,8-12,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,109,2-6,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,110,0-9-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,111,0-1-6,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,112,0-2,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,113,0-10,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,114,4-10-11,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,115,1-6-7,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,116,0-1-7,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,117,6-13,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,118,3-5,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,119,0-13,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,120,9-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,121,5-12-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,122,2-3-6,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,123,0-2-3,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,124,9-11-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,125,4-5-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,126,1-7-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,127,4-10-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,128,1-2-6,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,129,0-6-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,130,0-1-2,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,131,13-14,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,132,0-6-7,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,133,11-12-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,134,9-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,135,5-11-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,136,0-2-6,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,137,2-6-7,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,138,0-2-7,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,139,5-7,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,140,10-11-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,141,5-14,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,142,1-2-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,143,5-12-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,144,5-11,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,145,5-11-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,146,4-5,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,147,5-9-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,148,1-5,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,149,11-13,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,150,10-12-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,151,5-13-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,152,1-10-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,153,2-5,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,154,4-11-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,155,9-12-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,156,7-12-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,157,3-6-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,158,0-3-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,159,4-12-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,160,13-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,161,4-10,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,162,11-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,163,3-14,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,164,4-9-11,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,165,2-12-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,166,6-15,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,167,0-15,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,168,1-6-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,169,0-1-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,170,5-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,171,12-13-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,172,5-6,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,173,3-4,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,174,1-12-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,175,0-5,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,176,1-6-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,177,4-5-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,178,4-5-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,179,3-7-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,180,0-1-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,181,4-9-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,182,2-12-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,183,3-11,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,184,6-7-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,185,2-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,186,0-7-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,187,1-9,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,188,4-13,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,189,5-10-11,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,190,5-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,191,7-12-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,192,3-9-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,193,4-10-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,194,2-6-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,195,0-2-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,196,3-12-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,197,5-11-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,198,5-10-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,199,3-5-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,200,11-12-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,201,4-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,202,3-12-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,203,1-3-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,204,10-11-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,205,2-10-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,206,3-11-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,207,3-4-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,208,8-13,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,209,5-10,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,210,4-10-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,211,6-10-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,212,10-11-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,213,10-13-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,214,2-3-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,215,3-5-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,216,9-13,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,217,2-7-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,218,2-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,219,7-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,220,0-10-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,221,2-11-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,222,2-9-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,223,7-14,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,224,3-11-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,225,4-5-9,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,226,3-7-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,227,6-12-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,228,0-12-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,229,4-5-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,230,3-5-11,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,231,1-8,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,232,1-2-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,233,10-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,234,3-4-11,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,235,10-14,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,236,1-10-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,237,10-11,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,238,1-12-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,239,3-4-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,240,8-9,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,241,1-7-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,242,3-12-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,243,2-14,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,244,3-9,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,245,3-6-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,246,1-4,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,247,1-14,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,248,5-7-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,249,2-7-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,250,7-9-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,251,2-4-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,252,2-5-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,253,0-3-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,254,2-3-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,255,3-4-5,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,256,7-11,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,257,4-9,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,258,2-4-11,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,259,5-10-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,260,4-7,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,261,2-11-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,262,5-12-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,263,1-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,264,8-9-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,265,2-4-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,266,2-5-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,267,1-5-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,268,4-9-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,269,3-8,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,270,7-9,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,271,2-6-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,272,6-7-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,273,0-2-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,274,2-11,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,275,7-8,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,276,0-7-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,277,8-15,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,278,5-10-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,279,0-6-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,280,1-11,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,281,2-13-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,282,5-7-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,283,2-5-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,284,2-5-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,285,4-12-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,286,3-10-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,287,9-11-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,288,2-4,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,289,2-5-11,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,290,1-5-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,291,2-10-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,292,3-5-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,293,2-11-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,294,2-9,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,295,6-9-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,296,2-4-5,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,297,0-12-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,298,3-10-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,299,2-7-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,300,6-10-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,301,0-5-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,302,6-12-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,303,5-6-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,304,0-10-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,305,1-4-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,306,0-9,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,307,7-12-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,308,1-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,309,10-12-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,310,1-11-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,311,1-8-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,312,7-10-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,313,2-8,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,314,1-5-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,315,4-6,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,316,0-9-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,317,10-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,318,6-9,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,319,2-4-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,320,5-9-11,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,321,6-11-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,322,6-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,323,0-4,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,324,0-11-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,325,0-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,326,1-3-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,327,6-8-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,328,0-8-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,329,7-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,330,5-7-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,331,1-4-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,332,3-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,333,7-11-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,334,8-9-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,335,2-8-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,336,4-10-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,337,1-12-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,338,6-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,339,7-13-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,340,4-8-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,341,5-9-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,342,0-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,343,8-13-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,344,2-4-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,345,7-8-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,346,7-10-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,347,2-12-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,348,4-6-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,349,0-14,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,350,6-14,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,351,5-8,2,
dry_bean_uci,dry_bean_uci,11,11,L1-full,352,7-11-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,353,1-7-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,354,1-9-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,355,1-13-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,356,0-4-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,357,0-5-6,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,358,3-8-10,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,359,3-7-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,360,8-11-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,361,5-8-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,362,2-10-13,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,363,8-14-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,364,5-7-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,365,0-12-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,366,6-12-14,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,367,0-3-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,368,1-11-12,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,369,2-4-9,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,370,5-6-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,371,3-6-15,3,
dry_bean_uci,dry_bean_uci,11,11,L1-full,372,7-11-13,3,
